vlookup_supplier_number,eqy_year,period,chs,fhr,operating_profit,operating_profit_before_depreciation,gross_profit,capital_employed,total_shareholder_equity,total_assets,total_revenue,operating_profit_after_tax,net_profit_after_tax,net_profit_before_tax,cost_of_goods_sold,depreciation,interest_expense,other_operating_expense,total_staff_costs,company_tax_expense,total_cash_operating_expenditure,total_liabilities,total_inventories,total_term_liabilities,total_current_assets,total_current_liabilities,quick_assets,working_capital,total_debt,cash,retained_earnings,current_debt_service,cash_from_operations
142060,2022,Q2,61,54,0,0,0,4326.210000000001,2788.2200000000003,7662.700000000001,8906.390000000001,-155.87,368.42,0,0,0,58.86000000000001,0,0,155.87,0,4874.4800000000005,0,0,3580.65,3336.4900000000002,3580.65,244.15999999999985,3336.4900000000002,356.43,0,3395.3500000000004,368.42
142060,2022,Q1,61,56,0,0,0,5118.640000000001,2914.6600000000003,8468.210000000001,8842.08,-166.77,394.58000000000004,0,0,0,62.13,0,0,166.77,0,5553.55,0,0,4276.070000000001,3349.57,4276.070000000001,926.5000000000005,3349.57,1022.4200000000001,0,3411.7000000000003,394.58000000000004
050510,2024,Q2,15,35,0,0,0,17402.2938,8870.172299999998,22835.9214,15849.233099999998,-164.2455,-275.7087,0,0,0,545.8239,0,0,164.2455,0,13965.749099999997,0,0,6900.344999999999,5433.6276,6900.344999999999,1466.7173999999995,5433.6276,323.9145,0,5979.4515,-275.7087
050510,2024,Q1,18,30,0,0,0,17313.916500000003,9027.298799999999,24259.4163,15986.019599999998,90.4113,-75.6648,0,0,0,569.52,0,0,-90.4113,0,15232.117499999998,0,0,7546.9536,6945.499799999999,7546.9536,601.4538000000011,6945.499799999999,484.7022,0,7515.019799999998,-75.6648
050510,2023,YE,15,32,0,0,0,18616.2882,9481.7367,24775.9986,16522.8117,98.41799999999999,-294.93989999999997,0,0,0,585.6918,0,0,-98.41799999999999,0,15294.2619,0,0,7347.1131,6159.710399999999,7347.1131,1187.4027000000006,6159.710399999999,470.5217999999999,0,6745.402199999999,-294.93989999999997
050510,2023,Q3,18,31,0,0,0,19300.188599999998,9767.8818,25229.663699999997,16784.875799999998,359.01629999999994,-111.1914,0,0,0,559.098,0,0,-359.01629999999994,0,15461.7819,0,0,7725.9177,5929.4751,7725.9177,1796.4426000000003,5929.4751,364.1466,0,6488.5731,-111.1914
050510,2023,Q2,19,28,0,0,0,19676.8992,9984.0873,26105.0604,16958.363699999998,337.2387,-77.79209999999999,0,0,0,503.7117,0,0,-337.2387,0,16120.973099999997,0,0,8208.1659,6428.1612,8208.1659,1780.0047000000004,6428.1612,409.79579999999993,0,6931.872899999999,-77.79209999999999
050510,2023,Q1,15,27,0,0,0,19717.5228,9938.5428,26250.0699,17203.4664,137.78519999999997,-181.23569999999998,0,0,0,434.19089999999994,0,0,-137.78519999999997,0,16311.527099999998,0,0,8518.077899999998,6532.5471,8518.077899999998,1985.5307999999986,6532.5471,405.8172,0,6966.737999999999,-181.23569999999998
050510,2022,YE,20,28,0,0,0,20049.569,10588.478000000001,27209.997,18472.666000000005,144.31600000000003,185.62700000000004,0,0,0,368.96500000000003,0,0,-144.31600000000003,0,16621.519,0,0,8692.423,7160.428,8692.423,1531.9950000000008,7160.428,431.20400000000006,0,7529.393,185.62700000000004
050510,2022,Q3,33,31,0,0,0,19529.421000000002,10408.083000000002,27821.051000000003,18561.501000000004,227.15600000000003,613.0160000000001,0,0,0,294.51800000000003,0,0,-227.15600000000003,0,17412.968,0,0,9597.014000000001,8291.630000000001,9597.014000000001,1305.384,8291.630000000001,445.483,0,8586.148000000001,613.0160000000001
050510,2022,Q2,43,34,0,0,0,19184.763,9899.271,32003.926000000003,18718.025,183.01100000000002,1024.491,0,0,0,244.48700000000002,0,0,-183.01100000000002,0,22104.655000000002,0,0,10870.352,12819.163000000002,10870.352,-1948.8110000000015,12819.163000000002,307.70700000000005,0,13063.650000000001,1024.491
050510,2022,Q1,53,42,0,0,0,20060.033000000003,10196.732,32000.983000000004,18617.636000000002,34.226,1438.4730000000002,0,0,0,209.934,0,0,-34.226,0,21804.251000000004,0,0,10612.458000000002,11940.95,10612.458000000002,-1328.4919999999984,11940.95,180.72200000000004,0,12150.884,1438.4730000000002
518087,2024,Q2,81,85,0,0,0,10956.141,3012.354,15841.809,16286.237999999998,-966.1499999999999,3119.1389999999997,0,0,0,287.811,0,0,966.1499999999999,0,12829.454999999998,0,0,6362.351999999999,4885.668,6362.351999999999,1476.6839999999993,4885.668,876.6539999999999,0,5173.478999999999,3119.1389999999997
518087,2024,Q1,80,84,0,0,0,10992.752999999999,3072.3569999999995,15919.100999999999,16334.036999999998,-926.487,3114.0539999999996,0,0,0,281.70899999999995,0,0,926.487,0,12846.743999999999,0,0,6479.307,4926.348,6479.307,1552.9589999999998,4926.348,975.3029999999999,0,5208.057,3114.0539999999996
518087,2023,YE,80,85,0,0,0,11352.621,3154.611,16247.346,16864.029,-906.7019999999999,3095.979,0,0,0,278.502,0,0,906.7019999999999,0,13092.734999999999,0,0,6528.044999999999,4894.7249999999995,6528.044999999999,1633.3199999999997,4894.7249999999995,1115.0549999999998,0,5173.227,3095.979
518087,2023,Q3,79,85,0,0,0,11949.411,3145.1879999999996,16118.564999999999,16851.465,-910.89,3294.9089999999997,0,0,0,263.844,0,0,910.89,0,12973.376999999999,0,0,6583.535999999999,4169.1539999999995,6583.535999999999,2414.3819999999996,4169.1539999999995,1036.53,0,4432.998,3294.9089999999997
518087,2023,Q2,80,85,0,0,0,12157.764,3239.4179999999997,16387.644,16830.524999999998,-899.3729999999999,3247.794,0,0,0,248.13899999999998,0,0,899.3729999999999,0,13148.225999999999,0,0,6704.987999999999,4229.88,6704.987999999999,2475.1079999999993,4229.88,965.334,0,4478.019,3247.794
518087,2023,Q1,80,83,0,0,0,10810.275000000001,3246.747,16669.287,16764.564,-855.3989999999999,3231.042,0,0,0,225.105,0,0,855.3989999999999,0,13422.539999999999,0,0,7002.335999999999,5859.012,7002.335999999999,1143.3239999999996,5859.012,1196.721,0,6084.116999999999,3231.042
518087,2022,YE,81,84,0,0,0,11948.579999999998,3367.01,16809.98,17365.88,-880.72,3307.0600000000004,0,0,0,221.27,0,0,880.72,0,13442.970000000001,0,0,6834.3,4861.4000000000005,6834.3,1972.8999999999996,4861.4000000000005,771.72,0,5082.670000000001,3307.0600000000004
518087,2022,Q3,80,83,0,0,0,11809.06,3285.26,16596.34,17047.600000000002,-846.9300000000001,2982.2400000000002,0,0,0,213.64000000000001,0,0,846.9300000000001,0,13311.080000000002,0,0,6753.64,4787.280000000001,6753.64,1966.3599999999997,4787.280000000001,843.6600000000001,0,5000.920000000001,2982.2400000000002
518087,2022,Q2,79,82,0,0,0,12395.480000000003,3683.11,17075.940000000002,16551.65,-778.2600000000001,2886.32,0,0,0,210.37,0,0,778.2600000000001,0,13392.830000000002,0,0,6944.39,4680.46,6944.39,2263.9300000000003,4680.46,958.11,0,4890.83,2886.32
518087,2022,Q1,77,83,0,0,0,13546.52,3904.38,17751.74,16186.500000000002,-694.33,2926.65,0,0,0,215.82000000000002,0,0,694.33,0,13847.36,0,0,7283.38,4205.22,7283.38,3078.16,4205.22,1412.64,0,4421.04,2926.65
511897,2024,Q2,61,61,0,0,0,1041.0012,307.03229999999996,1404.0701999999999,1686.4910999999997,-9.864899999999999,40.985099999999996,0,0,0,48.0024,0,0,9.864899999999999,0,1097.0379,0,0,878.7896999999999,363.06899999999996,878.7896999999999,515.7207,363.06899999999996,60.918299999999995,0,411.0714,40.985099999999996
511897,2024,Q1,59,60,0,0,0,1026.153,302.55749999999995,1426.3425,1681.9145999999998,-9.356399999999999,36.1035,0,0,0,47.08709999999999,0,0,9.356399999999999,0,1123.7849999999999,0,0,898.7229,400.18949999999995,898.7229,498.53340000000003,400.18949999999995,62.6472,0,447.2765999999999,36.1035
511897,2023,YE,58,58,0,0,0,1023.0237,303.52529999999996,1403.7129,1737.7059,-8.8995,34.550999999999995,0,0,0,47.219699999999996,0,0,8.8995,0,1100.1876,0,0,863.1467999999999,380.68919999999997,863.1467999999999,482.4575999999999,380.68919999999997,57.37559999999999,0,427.90889999999996,34.550999999999995
511897,2023,Q3,52,49,0,0,0,1052.3397,300.8031,1524.9554999999998,1729.6439999999998,-11.202899999999998,20.4165,0,0,0,45.5445,0,0,11.202899999999998,0,1224.1524,0,0,1010.3549999999999,472.6157999999999,1010.3549999999999,537.7392,472.6157999999999,53.6064,0,518.1602999999999,20.4165
511897,2023,Q2,47,43,0,0,0,1066.9977,299.02320000000003,1520.0346,1692.9989999999998,-4.9209,15.4956,0,0,0,42.8223,0,0,4.9209,0,1221.0113999999999,0,0,996.7439999999999,453.03689999999995,996.7439999999999,543.7071,453.03689999999995,55.9098,0,495.85919999999993,15.4956
511897,2023,Q1,46,40,0,0,0,1049.094,292.00829999999996,1515.4278,1631.9588999999999,-4.9209,15.8097,0,0,0,39.157799999999995,0,0,4.9209,0,1223.4195,0,0,990.0432,466.33379999999994,990.0432,523.7094,466.33379999999994,51.9312,0,505.49159999999995,15.8097
511897,2022,YE,39,37,0,0,0,1076.92,292.011,1565.894,1627.2610000000002,0.763,12.426000000000002,0,0,0,36.842,0,0,-0.763,0,1273.883,0,0,1016.316,488.97400000000005,1016.316,527.342,488.97400000000005,63.43800000000001,0,525.816,12.426000000000002
511897,2022,Q3,26,34,0,0,0,1158.234,326.564,1560.117,1801.4430000000002,5.886000000000001,-11.663,0,0,0,36.406,0,0,-5.886000000000001,0,1233.553,0,0,929.4430000000001,401.88300000000004,929.4430000000001,527.5600000000001,401.88300000000004,58.53300000000001,0,438.28900000000004,-11.663
511897,2022,Q2,21,34,0,0,0,1154.092,342.04200000000003,1545.9470000000001,1717.1860000000001,5.668000000000001,-23.108,0,0,0,34.226,0,0,-5.668000000000001,0,1203.9050000000002,0,0,927.2630000000001,391.855,927.2630000000001,535.4080000000001,391.855,66.599,0,426.081,-23.108
511897,2022,Q1,19,35,0,0,0,1135.998,357.411,1560.117,1631.5120000000002,9.483,-30.738000000000003,0,0,0,33.245000000000005,0,0,-9.483,0,1202.7060000000001,0,0,925.301,424.119,925.301,501.182,424.119,67.144,0,457.36400000000003,-30.738000000000003
201330,2024,Q2,54,52,0,0,0,29525.543999999994,4055.796,44114.40899999999,31102.910999999996,212.55299999999997,1036.3229999999999,0,0,0,1405.494,0,0,-212.55299999999997,0,40058.613,0,0,19846.754999999997,14588.864999999998,19846.754999999997,5257.889999999999,14588.864999999998,10254.410999999998,0,15994.358999999999,1036.3229999999999
201330,2024,Q1,20,33,0,0,0,42802.47899999999,5016.861,56182.130999999994,33208.100999999995,2640.1319999999996,-7146.458999999999,0,0,0,1224.4679999999998,0,0,-2640.1319999999996,0,51165.27,0,0,21980.421,13379.651999999998,21980.421,8600.769,13379.651999999998,11096.487,0,14604.119999999999,-7146.458999999999
201330,2023,YE,19,30,0,0,0,36941.30099999999,5096.795999999999,52957.259999999995,34217.007,2817.477,-7307.013,0,0,0,986.2739999999999,0,0,-2817.477,0,47860.464,0,0,17148.813,16015.958999999999,17148.813,1132.8539999999994,16015.958999999999,6211.851,0,17002.233,-7307.013
201330,2023,Q3,21,29,0,0,0,35760.285,4953.357,51953.187,34286.109,2819.571,-7730.000999999999,0,0,0,718.242,0,0,-2819.571,0,46999.829999999994,0,0,16959.306,16192.901999999998,16959.306,766.4040000000023,16192.901999999998,5381.58,0,16911.143999999997,-7730.000999999999
201330,2023,Q2,21,34,0,0,0,39727.367999999995,8226.278999999999,51177.35999999999,34607.538,1718.127,-1517.1029999999998,0,0,0,510.936,0,0,-1718.127,0,42951.081,0,0,16494.438,11449.991999999998,16494.438,5044.446,11449.991999999998,4458.125999999999,0,11960.927999999998,-1517.1029999999998
201330,2023,Q1,73,78,0,0,0,38037.51,16072.497,49089.642,35002.257,-544.4399999999999,5726.043,0,0,0,494.18399999999997,0,0,544.4399999999999,0,33017.145,0,0,15666.260999999999,11052.132,15666.260999999999,4614.128999999999,11052.132,4003.7279999999996,0,11546.315999999999,5726.043
201330,2022,YE,74,80,0,0,0,40255.880000000005,16099.300000000001,50635.950000000004,37309.61,-667.08,6312.1900000000005,0,0,0,503.58000000000004,0,0,667.08,0,34536.65,0,0,16009.920000000002,10380.070000000002,16009.920000000002,5629.85,10380.070000000002,3983.9500000000003,0,10883.650000000001,6312.1900000000005
201330,2022,Q3,75,81,0,0,0,39929.97,15430.04,50331.840000000004,37890.58,-846.9300000000001,7180.92,0,0,0,506.85,0,0,846.9300000000001,0,34901.8,0,0,16235.550000000001,10401.87,16235.550000000001,5833.68,10401.87,3710.36,0,10908.720000000001,7180.92
201330,2022,Q2,72,76,0,0,0,38954.420000000006,15059.44,49741.060000000005,38242.65,-904.7,4536.58,0,0,0,518.84,0,0,904.7,0,34681.62,0,0,15820.260000000002,10786.640000000001,15820.260000000002,5033.620000000001,10786.640000000001,2966.98,0,11305.480000000001,4536.58
201330,2022,Q1,73,80,0,0,0,40006.270000000004,16354.36,49981.950000000004,38512.97,-1382.1200000000001,6109.450000000001,0,0,0,511.21000000000004,0,0,1382.1200000000001,0,33627.590000000004,0,0,15752.68,9975.68,15752.68,5777,9975.68,3539.2300000000005,0,10486.89,6109.450000000001
021320P,2024,Q2,65,81,0,0,0,3244.058127,1592.2680839999998,3519.6163109999998,1384.9231409999998,-75.595644,316.362258,0,0,0,39.27552299999999,0,0,75.595644,0,1927.348227,0,0,624.568176,275.558184,624.568176,349.009992,275.558184,234.59342399999997,0,314.833707,316.362258
021320P,2024,Q1,66,82,0,0,0,3170.556486,1522.9208879999999,3382.574544,1380.224601,-75.056634,311.250816,0,0,0,38.760920999999996,0,0,75.056634,0,1859.6536559999997,0,0,618.2780309999999,212.01805799999997,618.2780309999999,406.25997299999995,212.01805799999997,242.20668599999996,0,250.77897899999996,311.250816
021320P,2023,YE,66,80,0,0,0,3070.653117,1510.827282,3394.968696,1412.5768019999998,-72.55500599999999,308.017977,0,0,0,39.447818999999996,0,0,72.55500599999999,0,1884.1414139999997,0,0,596.9679899999999,324.31557899999996,596.9679899999999,272.6524109999999,324.31557899999996,241.20053099999998,0,363.76339799999994,308.017977
021320P,2023,Q3,66,80,0,0,0,3012.675492,1468.866663,3337.2800429999998,1399.066314,-68.370147,291.515163,0,0,0,38.847888,0,0,68.370147,0,1868.4133799999997,0,0,582.91725,324.604551,582.91725,258.31269899999995,324.604551,198.107058,0,363.452439,291.515163
021320P,2023,Q2,67,80,0,0,0,2924.7149279999994,1390.8756329999999,3239.4033419999996,1426.0789139999997,-66.052089,283.41661799999997,0,0,0,38.935836,0,0,66.052089,0,1848.527709,0,0,548.7452639999999,314.68841399999997,548.7452639999999,234.05684999999994,314.68841399999997,157.65516599999998,0,353.62424999999996,283.41661799999997
021320P,2023,Q1,69,80,0,0,0,2853.018462,1323.174519,3127.8182699999998,1491.332142,-72.269175,287.57111399999997,0,0,0,38.197700999999995,0,0,72.269175,0,1804.6437509999998,0,0,475.720155,274.799808,475.720155,200.920347,274.799808,108.97175999999999,0,312.997509,287.57111399999997
021320P,2022,YE,70,82,0,0,0,2903.7872500000003,1326.87553,3162.8104900000003,1591.6278100000002,-79.95259,309.76056000000005,0,0,0,39.25744,0,0,79.95259,0,1835.9349600000003,0,0,493.49968000000007,259.02324,493.49968000000007,234.47644000000008,259.02324,129.70564000000002,0,298.28067999999996,309.76056000000005
021320P,2022,Q3,71,81,0,0,0,2895.09559,1290.58507,3158.71536,1626.3148800000001,-83.72835,320.23764,0,0,0,39.64112000000001,0,0,83.72835,0,1868.1302900000003,0,0,501.93737000000004,263.61977,501.93737000000004,238.31760000000003,263.61977,79.55583,0,303.26089,320.23764
021320P,2022,Q2,71,79,0,0,0,2820.20823,1217.03187,3134.295,1552.6723000000002,-72.07734,285.91899,0,0,0,40.06513,0,0,72.07734,0,1917.2631300000003,0,0,513.81401,314.08677000000006,513.81401,199.72724,314.08677000000006,67.56801,0,354.15190000000007,285.91899
021320P,2022,Q1,72,71,0,0,0,2636.25874,1141.38042,3042.99769,1427.94142,-52.793060000000004,238.10287000000002,0,0,0,40.67989,0,0,52.793060000000004,0,1901.6172700000002,0,0,438.60619,406.73895,438.60619,31.867240000000038,406.73895,1.49439,0,447.41884,238.10287000000002
090220,2024,Q2,24,47,0,0,0,68820.355422,40415.0371254,90740.95383779999,71835.992298,-780.3235566,110.05973999999999,0,0,0,1004.8454262,0,0,780.3235566,0,50325.9167124,0,0,37148.464042199994,21920.5984158,37148.464042199994,15227.865626399995,21920.5984158,2453.2316046,0,22925.443842,110.05973999999999
090220,2024,Q1,25,52,0,0,0,71577.35190899999,42433.532757,89962.83147599999,73151.206191,-1185.3433998,203.610519,0,0,0,990.53766,0,0,1185.3433998,0,47529.298719,0,0,38343.7128186,18385.479567,38343.7128186,19958.2332516,18385.479567,3066.2643563999995,0,19376.017226999997,203.610519
090220,2023,YE,26,52,0,0,0,69703.01810010002,41518.404520200005,87684.20562780001,78063.12034739999,-1179.4100067,429.3913473,0,0,0,883.7077859999999,0,0,1179.4100067,0,46166.934066300004,0,0,35655.3432477,17981.187527699996,35655.3432477,17674.155720000006,17981.187527699996,2972.8836288,0,18864.895313699995,429.3913473
090220,2023,Q3,18,42,0,0,0,73987.86790350001,45624.246848999996,93585.7874961,81976.35969720001,-1190.7395937,-3277.6495191,0,0,0,949.4193905999999,0,0,1190.7395937,0,47961.5406471,0,0,39019.097628,19597.919592600003,39019.097628,19421.1780354,19597.919592600003,2595.6083817,0,20547.338983200003,-3277.6495191
090220,2023,Q2,19,42,0,0,0,72828.8511534,44556.9997536,94607.71624349999,89013.16618290001,-1322.1628028999999,-1962.2844684,0,0,0,870.1122816,0,0,1322.1628028999999,0,50050.7164899,0,0,41483.2828005,21778.8650901,41483.2828005,19704.417710399997,21778.8650901,2802.9398238,0,22648.9773717,-1962.2844684
090220,2023,Q1,37,53,0,0,0,75279.4408215,47652.242922,97591.92945930001,95435.9090532,-1529.4942449999999,-122.3595396,0,0,0,778.3426269,0,0,1529.4942449999999,0,49939.6865373,0,0,44341.7376006,22312.4886378,44341.7376006,22029.248962799997,22312.4886378,2902.6401894,0,23090.831264700002,-122.3595396
090220,2022,YE,41,54,0,0,0,73528.90608000002,46992.49474500001,97000.46468000002,100278.90400500002,-1815.4860150000004,-448.9911650000001,0,0,0,676.3575350000001,0,0,1815.4860150000004,0,50007.96993500001,0,0,42972.24393000001,23471.558600000004,42972.24393000001,19500.685330000008,23471.558600000004,2889.1605400000003,0,24147.916135000003,-448.9911650000001
090220,2022,Q3,53,62,0,0,0,83041.54754000001,56382.26650000001,111421.00445000002,100799.09070000002,-1800.5579200000002,6249.130230000002,0,0,0,647.6496600000002,0,0,1800.5579200000002,0,55038.73795000001,0,0,48728.74702500001,28379.456910000008,48728.74702500001,20349.290115000003,28379.456910000008,3655.0866450000008,0,29027.106570000007,6249.130230000002
090220,2022,Q2,55,63,0,0,0,80771.32878500002,53250.81149500001,111354.40218000002,98184.37744500002,-1876.3467100000003,6791.134910000001,0,0,0,587.9372800000001,0,0,1876.3467100000003,0,58103.59068500001,0,0,49780.60356500001,30583.073395000007,49780.60356500001,19197.530170000005,30583.073395000007,4340.630700000001,0,31171.010675000005,6791.134910000001
090220,2022,Q1,57,65,0,0,0,79107.42035,48866.54482500001,107922.08864500001,94484.50651500002,-1779.8882500000004,6349.033635000001,0,0,0,551.1912000000001,0,0,1779.8882500000004,0,59055.54382000001,0,0,49062.90669000001,28814.668295000007,49062.90669000001,20248.238395000004,28814.668295000007,5160.52761,0,29365.859495000008,6349.033635000001
081160,2025,Q1,58,57,0,0,0,50840.57870321239,40156.951272012135,87661.1317324445,62895.94064865526,-1509.7600802909672,4785.90211319847,0,0,0,474.130179288909,0,0,1509.7600802909672,0,47504.18046043236,0,0,42247.65995269662,36820.553029232105,42247.65995269662,5427.106923464511,36820.553029232105,5527.470723433435,0,37294.68320852101,4785.90211319847
081160,2024,YE,57,60,0,0,0,49849.03918454901,39372.96420131938,82119.58684336761,65371.047627766435,-1337.5149550516012,4211.364928178329,0,0,0,476.5526550324268,0,0,1337.5149550516012,0,42746.62264204822,0,0,39339.326929512434,32270.547658818603,39339.326929512434,7068.779270693831,32270.547658818603,4739.636736446487,0,32747.10031385103,4211.364928178329
081160,2024,Q3,62,60,0,0,0,48541.27097386203,36441.898613043595,81124.63316558128,67130.13046054398,-1066.6495807388044,5688.078789093438,0,0,0,476.2838793887436,0,0,1066.6495807388044,0,44682.73455253768,0,0,39200.1481818222,32583.362191719247,39200.1481818222,6616.785990102955,32583.362191719247,5807.576440274972,0,33059.64607110799,5688.078789093438
081160,2024,Q2,56,52,0,0,0,53079.803054313685,39145.57328737234,90545.1657215473,70045.889275912,-836.698578785677,4941.184872253397,0,0,0,453.0280668190582,0,0,836.698578785677,0,51399.59243417496,0,0,43222.51007736253,37465.36266723361,43222.51007736253,5757.1474101289205,37465.36266723361,6086.679788066657,0,37918.39073405267,4941.184872253397
081160,2024,Q1,56,52,0,0,0,51666.21115331757,37887.6629585886,88396.06255222112,71452.8088215537,-808.7257536693521,4962.223285762697,0,0,0,400.89231133561725,0,0,808.7257536693521,0,50508.39959363253,0,0,42005.66194754249,36729.85139890355,42005.66194754249,5275.8105486389395,36729.85139890355,6218.4268892090495,0,37130.74371023916,4962.223285762697
